Datetime,BTC-USD,ETH-USD
2022-10-18 20:41:00+00:00,19298.37890625,1307.6597900390625
2022-10-18 20:42:00+00:00,19309.251953125,1308.61865234375
2022-10-18 20:43:00+00:00,19353.298828125,1311.1824951171875
2022-10-18 20:44:00+00:00,19371.546875,1312.2103271484375
2022-10-18 20:45:00+00:00,19372.134765625,1312.195556640625
2022-10-18 20:46:00+00:00,19385.28125,1313.312255859375
2022-10-18 20:47:00+00:00,19391.978515625,1314.6539306640625
2022-10-18 20:49:00+00:00,19406.322265625,1316.2030029296875
2022-10-18 20:50:00+00:00,19404.541015625,1316.1466064453125
2022-10-18 20:52:00+00:00,19403.115234375,1315.678955078125
2022-10-18 20:53:00+00:00,19386.537109375,1314.6380615234375
2022-10-18 20:55:00+00:00,19380.435546875,1314.073486328125
2022-10-18 20:56:00+00:00,19375.625,1313.6624755859375
2022-10-18 20:57:00+00:00,19375.21875,1313.566650390625
2022-10-18 20:58:00+00:00,19376.037109375,1313.640380859375
2022-10-18 20:59:00+00:00,19372.078125,1313.5931396484375
2022-10-18 21:01:00+00:00,19369.244140625,1313.7606201171875
2022-10-18 21:02:00+00:00,19371.44140625,1314.07373046875
2022-10-18 21:04:00+00:00,19370.572265625,1313.947021484375
2022-10-18 21:05:00+00:00,19369.470703125,1313.586181640625
2022-10-18 21:07:00+00:00,19368.34765625,1313.71826171875
2022-10-18 21:08:00+00:00,19358.998046875,1312.91357421875
2022-10-18 21:09:00+00:00,19359.693359375,1312.656005859375
2022-10-18 21:10:00+00:00,19354.712890625,1312.5142822265625
2022-10-18 21:11:00+00:00,19331.712890625,1311.5858154296875
2022-10-18 21:13:00+00:00,19335.13671875,1312.1602783203125
2022-10-18 21:14:00+00:00,19333.982421875,1312.2977294921875
2022-10-18 21:15:00+00:00,19336.3828125,1312.32861328125
2022-10-18 21:16:00+00:00,19334.349609375,1312.2432861328125
2022-10-18 21:17:00+00:00,19334.513671875,1312.0958251953125
2022-10-18 21:18:00+00:00,19335.4296875,1312.2593994140625
2022-10-18 21:19:00+00:00,19337.037109375,1312.4130859375
2022-10-18 21:20:00+00:00,19341.439453125,1312.81787109375
2022-10-18 21:22:00+00:00,19340.029296875,1312.708984375
2022-10-18 21:23:00+00:00,19333.90234375,1312.1458740234375
2022-10-18 21:25:00+00:00,19330.947265625,1312.047119140625
2022-10-18 21:26:00+00:00,19330.4921875,1311.995849609375
2022-10-18 21:27:00+00:00,19325.470703125,1311.7781982421875
2022-10-18 21:28:00+00:00,19316.458984375,1311.398193359375
2022-10-18 21:29:00+00:00,19297.248046875,1310.295654296875
2022-10-18 21:31:00+00:00,19291.076171875,1309.8851318359375
2022-10-18 21:32:00+00:00,19285.080078125,1309.43603515625
2022-10-18 21:33:00+00:00,19285.203125,1309.6446533203125
2022-10-18 21:34:00+00:00,19283.912109375,1309.9715576171875
2022-10-18 21:35:00+00:00,19279.099609375,1309.9034423828125
2022-10-18 21:36:00+00:00,19279.71484375,1310.10791015625
2022-10-18 21:37:00+00:00,19280.955078125,1310.2313232421875
2022-10-18 21:38:00+00:00,19296.400390625,1310.9775390625
2022-10-18 21:39:00+00:00,19293.18359375,1311.245361328125
2022-10-18 21:40:00+00:00,19295.009765625,1311.5728759765625
2022-10-18 21:41:00+00:00,19295.365234375,1311.759033203125
2022-10-18 21:43:00+00:00,19296.23046875,1311.7421875
2022-10-18 21:44:00+00:00,19300.958984375,1311.922119140625
2022-10-18 21:45:00+00:00,19301.015625,1311.8297119140625
2022-10-18 21:46:00+00:00,19302.1484375,1311.745361328125
2022-10-18 21:47:00+00:00,19306.48046875,1311.5025634765625
2022-10-18 21:49:00+00:00,19308.376953125,1311.75390625
2022-10-18 21:50:00+00:00,19313.66796875,1312.1553955078125
2022-10-18 21:51:00+00:00,19313.904296875,1312.2354736328125
2022-10-18 21:52:00+00:00,19312.74609375,1312.3038330078125
2022-10-18 21:53:00+00:00,19309.263671875,1312.1387939453125
2022-10-18 21:54:00+00:00,19309.2734375,1312.128173828125
2022-10-18 21:55:00+00:00,19307.205078125,1312.056640625
2022-10-18 21:56:00+00:00,19304.283203125,1311.9072265625
2022-10-18 21:57:00+00:00,19302.451171875,1311.7945556640625
2022-10-18 21:58:00+00:00,19298.46484375,1311.578369140625
2022-10-18 21:59:00+00:00,19295.9921875,1311.064453125
2022-10-18 22:00:00+00:00,19299.51953125,1311.291748046875
2022-10-18 22:01:00+00:00,19299.51953125,1311.3040771484375
2022-10-18 22:02:00+00:00,19293.564453125,1310.54638671875
2022-10-18 22:03:00+00:00,19295.33203125,1310.5931396484375
2022-10-18 22:04:00+00:00,19294.166015625,1310.3980712890625
2022-10-18 22:05:00+00:00,19294.142578125,1310.3170166015625
2022-10-18 22:07:00+00:00,19295.0078125,1310.4989013671875
2022-10-18 22:08:00+00:00,19301.01953125,1310.74609375
2022-10-18 22:09:00+00:00,19299.615234375,1310.506591796875
2022-10-18 22:10:00+00:00,19285.7265625,1309.3814697265625
2022-10-18 22:11:00+00:00,19282.25390625,1308.9967041015625
2022-10-18 22:12:00+00:00,19286.361328125,1309.2684326171875
2022-10-18 22:13:00+00:00,19289.103515625,1309.430419921875
2022-10-18 22:14:00+00:00,19290.34375,1309.55908203125
2022-10-18 22:15:00+00:00,19289.88671875,1309.553466796875
2022-10-18 22:16:00+00:00,19290.958984375,1309.6199951171875
2022-10-18 22:17:00+00:00,19289.58203125,1309.53125
2022-10-18 22:18:00+00:00,19291.46875,1309.7259521484375
2022-10-18 22:19:00+00:00,19293.568359375,1309.9796142578125
2022-10-18 22:20:00+00:00,19292.498046875,1309.9500732421875
2022-10-18 22:21:00+00:00,19290.4296875,1309.8612060546875
2022-10-18 22:22:00+00:00,19285.5625,1309.6131591796875
2022-10-18 22:23:00+00:00,19283.001953125,1309.3428955078125
2022-10-18 22:24:00+00:00,19284.703125,1309.466552734375
2022-10-18 22:25:00+00:00,19286.576171875,1309.7095947265625
2022-10-18 22:28:00+00:00,19288.185546875,1309.862548828125
2022-10-18 22:29:00+00:00,19293.31640625,1310.48583984375
2022-10-18 22:30:00+00:00,19294.5,1310.621826171875
2022-10-18 22:31:00+00:00,19301.642578125,1311.045654296875
2022-10-18 22:32:00+00:00,19303.44921875,1311.3338623046875
2022-10-18 22:34:00+00:00,19303.189453125,1311.638671875
2022-10-18 22:35:00+00:00,19297.62890625,1311.583984375
2022-10-18 22:37:00+00:00,19299.6875,1311.5863037109375
2022-10-18 22:38:00+00:00,19295.9921875,1311.34423828125
2022-10-18 22:39:00+00:00,19295.630859375,1311.2119140625
2022-10-18 22:40:00+00:00,19292.96875,1311.026611328125
2022-10-18 22:41:00+00:00,19293.900390625,1311.0462646484375
2022-10-18 22:43:00+00:00,19295.1171875,1311.1923828125
2022-10-18 22:44:00+00:00,19301.130859375,1311.63525390625
2022-10-18 22:46:00+00:00,19303.57421875,1311.8497314453125
2022-10-18 22:47:00+00:00,19306.134765625,1312.13330078125
2022-10-18 22:49:00+00:00,19307.236328125,1312.2100830078125
2022-10-18 22:50:00+00:00,19308.607421875,1312.2681884765625
2022-10-18 22:52:00+00:00,19309.095703125,1312.2891845703125
2022-10-18 22:53:00+00:00,19319.716796875,1312.997314453125
2022-10-18 22:55:00+00:00,19324.58203125,1313.22216796875
2022-10-18 22:56:00+00:00,19326.486328125,1313.2867431640625
2022-10-18 22:57:00+00:00,19325.779296875,1313.1556396484375
2022-10-18 22:58:00+00:00,19325.431640625,1312.8662109375
2022-10-18 22:59:00+00:00,19324.95703125,1312.732666015625
2022-10-18 23:01:00+00:00,19323.529296875,1312.676025390625
2022-10-18 23:02:00+00:00,19327.5703125,1312.861572265625
2022-10-18 23:04:00+00:00,19326.05078125,1312.7706298828125
2022-10-18 23:05:00+00:00,19324.201171875,1312.49560546875
2022-10-18 23:06:00+00:00,19322.7265625,1312.31591796875
2022-10-18 23:07:00+00:00,19320.720703125,1312.10595703125
2022-10-18 23:08:00+00:00,19318.73828125,1311.8619384765625
2022-10-18 23:09:00+00:00,19327.953125,1312.6611328125
2022-10-18 23:10:00+00:00,19335.111328125,1313.1407470703125
2022-10-18 23:11:00+00:00,19341.287109375,1313.4805908203125
2022-10-18 23:12:00+00:00,19341.3515625,1313.384521484375
2022-10-18 23:13:00+00:00,19341.53125,1313.3985595703125
2022-10-18 23:14:00+00:00,19348.435546875,1313.6492919921875
2022-10-18 23:15:00+00:00,19350.697265625,1313.82470703125
2022-10-18 23:16:00+00:00,19357.96875,1314.4315185546875
2022-10-18 23:17:00+00:00,19355.619140625,1314.2451171875
2022-10-18 23:18:00+00:00,19357.794921875,1314.2027587890625
2022-10-18 23:19:00+00:00,19355.8984375,1314.1046142578125
2022-10-18 23:20:00+00:00,19347.037109375,1313.55859375
2022-10-18 23:22:00+00:00,19346.48046875,1313.2957763671875
2022-10-18 23:23:00+00:00,19346.78125,1312.953125
2022-10-18 23:25:00+00:00,19345.1484375,1312.1722412109375
2022-10-18 23:26:00+00:00,19343.068359375,1311.195556640625
2022-10-18 23:27:00+00:00,19343.71484375,1311.2698974609375
2022-10-18 23:28:00+00:00,19341.576171875,1311.1773681640625
2022-10-18 23:29:00+00:00,19339.515625,1311.0633544921875
2022-10-18 23:30:00+00:00,19339.130859375,1311.106689453125
2022-10-18 23:31:00+00:00,19338.291015625,1311.1322021484375
2022-10-18 23:32:00+00:00,19335.94921875,1311.12939453125
2022-10-18 23:33:00+00:00,19338.279296875,1311.23291015625
2022-10-18 23:34:00+00:00,19340.01171875,1311.381591796875
2022-10-18 23:35:00+00:00,19348.90234375,1312.138427734375
2022-10-18 23:37:00+00:00,19347.931640625,1312.234130859375
2022-10-18 23:38:00+00:00,19351.849609375,1312.4669189453125
2022-10-18 23:39:00+00:00,19350.84765625,1312.306884765625
2022-10-18 23:40:00+00:00,19350.04296875,1312.23193359375
2022-10-18 23:41:00+00:00,19349.244140625,1312.07177734375
2022-10-18 23:42:00+00:00,19347.9453125,1311.7454833984375
2022-10-18 23:43:00+00:00,19345.146484375,1311.52392578125
2022-10-18 23:44:00+00:00,19342.88671875,1311.106201171875
2022-10-18 23:45:00+00:00,19342.8984375,1311.158203125
2022-10-18 23:46:00+00:00,19342.509765625,1311.1453857421875
2022-10-18 23:47:00+00:00,19343.2421875,1311.2001953125
2022-10-18 23:49:00+00:00,19347.720703125,1311.3665771484375
2022-10-18 23:50:00+00:00,19353.048828125,1311.7747802734375
2022-10-18 23:52:00+00:00,19352.89453125,1311.777587890625
2022-10-18 23:53:00+00:00,19355.794921875,1312.1279296875
2022-10-18 23:55:00+00:00,19356.91796875,1312.4261474609375
2022-10-18 23:56:00+00:00,19355.525390625,1312.2744140625
2022-10-18 23:57:00+00:00,19346.091796875,1311.367431640625
2022-10-18 23:58:00+00:00,19338.5234375,1310.7725830078125
2022-10-19 00:00:00+00:00,19335.02734375,1310.5631103515625
2022-10-19 00:01:00+00:00,19335.0703125,1310.5772705078125
2022-10-19 00:02:00+00:00,19339.669921875,1311.4263916015625
2022-10-19 00:04:00+00:00,19341.10546875,1311.80859375
2022-10-19 00:05:00+00:00,19344.943359375,1311.9830322265625
2022-10-19 00:06:00+00:00,19343.302734375,1311.95849609375
2022-10-19 00:07:00+00:00,19348.416015625,1312.2286376953125
2022-10-19 00:08:00+00:00,19348.02734375,1312.4423828125
2022-10-19 00:10:00+00:00,19345.259765625,1312.40380859375
2022-10-19 00:11:00+00:00,19330.37890625,1311.41357421875
2022-10-19 00:13:00+00:00,19328.619140625,1311.1629638671875
2022-10-19 00:14:00+00:00,19308.822265625,1310.2674560546875
2022-10-19 00:16:00+00:00,19304.2734375,1309.885009765625
2022-10-19 00:17:00+00:00,19299.650390625,1309.3846435546875
2022-10-19 00:19:00+00:00,19291.388671875,1309.3292236328125
2022-10-19 00:20:00+00:00,19290.60546875,1309.196533203125
2022-10-19 00:21:00+00:00,19291.056640625,1309.51806640625
2022-10-19 00:22:00+00:00,19291.55078125,1309.504150390625
2022-10-19 00:23:00+00:00,19290.83203125,1309.3028564453125
2022-10-19 00:25:00+00:00,19291.00390625,1309.3387451171875
2022-10-19 00:26:00+00:00,19289.9453125,1309.3017578125
2022-10-19 00:27:00+00:00,19290.552734375,1309.2335205078125
2022-10-19 00:28:00+00:00,19289.89453125,1309.2315673828125
2022-10-19 00:29:00+00:00,19291.94140625,1309.44287109375
2022-10-19 00:30:00+00:00,19293.142578125,1309.5416259765625
2022-10-19 00:31:00+00:00,19295.24609375,1309.8057861328125
2022-10-19 00:32:00+00:00,19301.638671875,1310.2999267578125
2022-10-19 00:34:00+00:00,19298.541015625,1310.1759033203125
2022-10-19 00:35:00+00:00,19295.90625,1310.0093994140625
2022-10-19 00:37:00+00:00,19297.171875,1310.136962890625
2022-10-19 00:38:00+00:00,19300.453125,1310.381591796875
2022-10-19 00:39:00+00:00,19298.576171875,1310.29345703125
2022-10-19 00:40:00+00:00,19296.708984375,1310.224365234375
2022-10-19 00:41:00+00:00,19294.212890625,1310.05810546875
2022-10-19 00:42:00+00:00,19293.33203125,1310.0399169921875
2022-10-19 00:43:00+00:00,19293.884765625,1310.028076171875
2022-10-19 00:44:00+00:00,19290.552734375,1309.790771484375
2022-10-19 00:45:00+00:00,19288.533203125,1309.520751953125
2022-10-19 00:46:00+00:00,19284.994140625,1309.260498046875
2022-10-19 00:47:00+00:00,19277.58203125,1308.122802734375
2022-10-19 00:49:00+00:00,19275.111328125,1307.3380126953125
2022-10-19 00:50:00+00:00,19273.126953125,1306.94580078125
2022-10-19 00:52:00+00:00,19271.9609375,1306.679931640625
2022-10-19 00:53:00+00:00,19269.140625,1306.113525390625
2022-10-19 00:55:00+00:00,19270.833984375,1306.14501953125
2022-10-19 00:56:00+00:00,19264.98828125,1304.2197265625
2022-10-19 00:57:00+00:00,19270.076171875,1304.800537109375
2022-10-19 00:58:00+00:00,19268.833984375,1304.5042724609375
2022-10-19 00:59:00+00:00,19266.09375,1304.3096923828125
2022-10-19 01:00:00+00:00,19261.24609375,1303.682861328125
2022-10-19 01:01:00+00:00,19254.71875,1303.032958984375
2022-10-19 01:02:00+00:00,19248.1328125,1302.2330322265625
2022-10-19 01:03:00+00:00,19249.125,1302.200439453125
2022-10-19 01:04:00+00:00,19246.103515625,1301.941650390625
2022-10-19 01:05:00+00:00,19246.01953125,1301.929931640625
2022-10-19 01:07:00+00:00,19246.9375,1301.998779296875
2022-10-19 01:08:00+00:00,19255.912109375,1302.8363037109375
2022-10-19 01:09:00+00:00,19257.359375,1303.067138671875
2022-10-19 01:10:00+00:00,19268.154296875,1303.86962890625
2022-10-19 01:11:00+00:00,19270.078125,1303.9654541015625
2022-10-19 01:12:00+00:00,19270.49609375,1303.947021484375
2022-10-19 01:13:00+00:00,19271.69921875,1304.123779296875
2022-10-19 01:14:00+00:00,19271.533203125,1304.1177978515625
2022-10-19 01:15:00+00:00,19272.177734375,1304.1475830078125
2022-10-19 01:16:00+00:00,19273.162109375,1304.05712890625
2022-10-19 01:17:00+00:00,19274.205078125,1304.045654296875
2022-10-19 01:19:00+00:00,19277.06640625,1304.54052734375
2022-10-19 01:20:00+00:00,19281.146484375,1305.2315673828125
2022-10-19 01:21:00+00:00,19280.2421875,1305.21630859375
2022-10-19 01:22:00+00:00,19280.193359375,1305.387939453125
2022-10-19 01:23:00+00:00,19279.787109375,1305.1669921875
2022-10-19 01:25:00+00:00,19281.0078125,1305.15771484375
2022-10-19 01:26:00+00:00,19285.384765625,1305.140625
2022-10-19 01:27:00+00:00,19283.984375,1304.8533935546875
2022-10-19 01:28:00+00:00,19279.501953125,1304.261962890625
2022-10-19 01:29:00+00:00,19276.490234375,1303.9466552734375
2022-10-19 01:31:00+00:00,19276.66015625,1303.9462890625
2022-10-19 01:32:00+00:00,19283.564453125,1304.624755859375
2022-10-19 01:33:00+00:00,19283.6484375,1304.6934814453125
2022-10-19 01:34:00+00:00,19291.560546875,1305.047119140625
2022-10-19 01:35:00+00:00,19295.146484375,1305.49560546875
2022-10-19 01:36:00+00:00,19295.970703125,1305.490966796875
2022-10-19 01:37:00+00:00,19301.01171875,1305.6046142578125
2022-10-19 01:38:00+00:00,19307.71875,1306.481689453125
2022-10-19 01:39:00+00:00,19310.060546875,1306.8463134765625
2022-10-19 01:40:00+00:00,19318.611328125,1307.6158447265625
2022-10-19 01:41:00+00:00,19318.69140625,1307.5887451171875
2022-10-19 01:43:00+00:00,19316.416015625,1307.33447265625
2022-10-19 01:44:00+00:00,19315.873046875,1307.4796142578125
2022-10-19 01:46:00+00:00,19316.96875,1307.5526123046875
2022-10-19 01:47:00+00:00,19317.033203125,1307.265625
2022-10-19 01:48:00+00:00,19316.1875,1307.310546875
2022-10-19 01:49:00+00:00,19317.94140625,1307.302734375
2022-10-19 01:50:00+00:00,19318.29296875,1307.3509521484375
2022-10-19 01:51:00+00:00,19318.3125,1307.375244140625
2022-10-19 01:52:00+00:00,19319.8359375,1307.517333984375
2022-10-19 01:53:00+00:00,19317.76171875,1307.2769775390625
2022-10-19 01:55:00+00:00,19315.1171875,1306.9696044921875
2022-10-19 01:56:00+00:00,19315.73046875,1306.8631591796875
2022-10-19 01:57:00+00:00,19316.486328125,1306.8363037109375
2022-10-19 01:58:00+00:00,19315.814453125,1306.75
2022-10-19 01:59:00+00:00,19316.408203125,1306.9290771484375
2022-10-19 02:00:00+00:00,19316.451171875,1306.90478515625
2022-10-19 02:01:00+00:00,19315.466796875,1306.8817138671875
2022-10-19 02:02:00+00:00,19314.767578125,1306.6373291015625
2022-10-19 02:03:00+00:00,19314.712890625,1306.4986572265625
2022-10-19 02:04:00+00:00,19313.5,1306.3255615234375
2022-10-19 02:05:00+00:00,19311.330078125,1306.1920166015625
2022-10-19 02:06:00+00:00,19311.3359375,1306.1923828125
2022-10-19 02:07:00+00:00,19306.900390625,1305.9285888671875
2022-10-19 02:08:00+00:00,19308.04296875,1305.9693603515625
2022-10-19 02:09:00+00:00,19306.884765625,1306.0625
2022-10-19 02:10:00+00:00,19306.48828125,1306.0927734375
2022-10-19 02:11:00+00:00,19302.388671875,1305.552734375
2022-10-19 02:13:00+00:00,19299.009765625,1305.1800537109375
2022-10-19 02:14:00+00:00,19293.400390625,1304.81884765625
2022-10-19 02:16:00+00:00,19299.115234375,1305.0645751953125
2022-10-19 02:17:00+00:00,19295.94140625,1305.2850341796875
2022-10-19 02:18:00+00:00,19294.947265625,1305.3658447265625
2022-10-19 02:19:00+00:00,19297.783203125,1305.4305419921875
2022-10-19 02:20:00+00:00,19298.921875,1305.60009765625
2022-10-19 02:21:00+00:00,19299.783203125,1305.836181640625
2022-10-19 02:22:00+00:00,19294.064453125,1305.7845458984375
2022-10-19 02:23:00+00:00,19292.21875,1305.673828125
2022-10-19 02:25:00+00:00,19290.755859375,1305.3194580078125
2022-10-19 02:26:00+00:00,19283.9609375,1304.9205322265625
2022-10-19 02:28:00+00:00,19286.056640625,1305.0328369140625
2022-10-19 02:29:00+00:00,19285.95703125,1305.107421875
2022-10-19 02:31:00+00:00,19285.73828125,1304.853759765625
2022-10-19 02:32:00+00:00,19283.05859375,1304.547119140625
2022-10-19 02:34:00+00:00,19284.73046875,1304.774658203125
2022-10-19 02:35:00+00:00,19282.646484375,1304.7491455078125
2022-10-19 02:37:00+00:00,19277.501953125,1304.6060791015625
2022-10-19 02:38:00+00:00,19275.517578125,1304.38525390625
2022-10-19 02:40:00+00:00,19276.41796875,1304.472900390625
2022-10-19 02:41:00+00:00,19272.37109375,1304.0299072265625
2022-10-19 02:43:00+00:00,19271.353515625,1303.9332275390625
2022-10-19 02:44:00+00:00,19270.87890625,1303.7862548828125
2022-10-19 02:46:00+00:00,19269.931640625,1303.6572265625
2022-10-19 02:47:00+00:00,19270.330078125,1303.56201171875
2022-10-19 02:48:00+00:00,19268.029296875,1303.548095703125
2022-10-19 02:49:00+00:00,19269.564453125,1303.649658203125
2022-10-19 02:50:00+00:00,19273.92578125,1304.404296875
2022-10-19 02:52:00+00:00,19275.619140625,1304.750244140625
2022-10-19 02:53:00+00:00,19282.822265625,1305.2767333984375
2022-10-19 02:55:00+00:00,19280.19140625,1304.9945068359375
2022-10-19 02:56:00+00:00,19287.4921875,1305.6339111328125
2022-10-19 02:57:00+00:00,19287.083984375,1305.5264892578125
2022-10-19 02:58:00+00:00,19292.71875,1305.5970458984375
2022-10-19 02:59:00+00:00,19293.810546875,1305.9598388671875
2022-10-19 03:00:00+00:00,19295.166015625,1305.9598388671875
2022-10-19 03:01:00+00:00,19295.521484375,1306.0936279296875
2022-10-19 03:02:00+00:00,19297.650390625,1306.24267578125
2022-10-19 03:04:00+00:00,19298.775390625,1306.35791015625
2022-10-19 03:05:00+00:00,19296.154296875,1306.1944580078125
2022-10-19 03:07:00+00:00,19291.921875,1306.019287109375
2022-10-19 03:08:00+00:00,19288.490234375,1305.4561767578125
2022-10-19 03:09:00+00:00,19281.0859375,1304.9407958984375
2022-10-19 03:10:00+00:00,19277.92578125,1304.5050048828125
2022-10-19 03:11:00+00:00,19279.60546875,1304.6156005859375
2022-10-19 03:13:00+00:00,19281.498046875,1304.717041015625
2022-10-19 03:14:00+00:00,19282.408203125,1304.6849365234375
2022-10-19 03:16:00+00:00,19280.072265625,1304.493896484375
2022-10-19 03:17:00+00:00,19276.5078125,1303.8846435546875
2022-10-19 03:18:00+00:00,19276.4609375,1303.8160400390625
2022-10-19 03:19:00+00:00,19277.638671875,1303.684326171875
2022-10-19 03:20:00+00:00,19279.23828125,1303.9420166015625
2022-10-19 03:21:00+00:00,19278.8125,1304.0592041015625
2022-10-19 03:22:00+00:00,19285.0703125,1304.4254150390625
2022-10-19 03:23:00+00:00,19289.73046875,1304.93212890625
2022-10-19 03:24:00+00:00,19290.84375,1305.0673828125
2022-10-19 03:25:00+00:00,19293.6015625,1305.3089599609375
2022-10-19 03:26:00+00:00,19296.55078125,1305.2603759765625
2022-10-19 03:28:00+00:00,19294.755859375,1305.185791015625
2022-10-19 03:29:00+00:00,19296.62890625,1304.992919921875
2022-10-19 03:30:00+00:00,19294.6328125,1304.9425048828125
2022-10-19 03:31:00+00:00,19293.037109375,1304.734375
2022-10-19 03:32:00+00:00,19290.203125,1304.6217041015625
2022-10-19 03:33:00+00:00,19290.759765625,1304.5703125
2022-10-19 03:34:00+00:00,19288.671875,1304.79736328125
2022-10-19 03:35:00+00:00,19289.48046875,1305.02734375
2022-10-19 03:37:00+00:00,19290.146484375,1305.1966552734375
2022-10-19 03:38:00+00:00,19297.197265625,1305.5706787109375
2022-10-19 03:39:00+00:00,19296.0546875,1305.5704345703125
2022-10-19 03:40:00+00:00,19290.92578125,1305.535888671875
2022-10-19 03:41:00+00:00,19291.251953125,1305.4739990234375
2022-10-19 03:42:00+00:00,19293.630859375,1305.6611328125
2022-10-19 03:43:00+00:00,19295.724609375,1305.760986328125
2022-10-19 03:44:00+00:00,19298.9921875,1305.977783203125
2022-10-19 03:46:00+00:00,19298.87890625,1305.9930419921875
2022-10-19 03:47:00+00:00,19302.470703125,1306.2786865234375
2022-10-19 03:49:00+00:00,19299.73046875,1306.217529296875
2022-10-19 03:50:00+00:00,19298.712890625,1306.2286376953125
2022-10-19 03:52:00+00:00,19299.634765625,1306.3089599609375
2022-10-19 03:53:00+00:00,19305.23046875,1306.5023193359375
2022-10-19 03:54:00+00:00,19303.234375,1306.423828125
2022-10-19 03:55:00+00:00,19299.0625,1306.23291015625
2022-10-19 03:56:00+00:00,19299.7734375,1306.253662109375
2022-10-19 03:57:00+00:00,19299.328125,1306.2603759765625
2022-10-19 03:58:00+00:00,19299.41015625,1306.3707275390625
2022-10-19 03:59:00+00:00,19303.015625,1306.4014892578125
2022-10-19 04:01:00+00:00,19298.5546875,1306.0323486328125
2022-10-19 04:02:00+00:00,19292.751953125,1305.7122802734375
2022-10-19 04:03:00+00:00,19292.775390625,1305.7027587890625
2022-10-19 04:04:00+00:00,19296.59375,1305.7454833984375
2022-10-19 04:05:00+00:00,19297.435546875,1305.653564453125
2022-10-19 04:07:00+00:00,19295.560546875,1305.5343017578125
2022-10-19 04:08:00+00:00,19289.232421875,1304.87109375
2022-10-19 04:09:00+00:00,19288.505859375,1304.7982177734375
2022-10-19 04:10:00+00:00,19289.75390625,1304.769287109375
2022-10-19 04:12:00+00:00,19290.6328125,1304.584716796875
2022-10-19 04:13:00+00:00,19290.37109375,1304.5213623046875
2022-10-19 04:14:00+00:00,19286.0078125,1304.2291259765625
2022-10-19 04:15:00+00:00,19285.265625,1304.143310546875
2022-10-19 04:16:00+00:00,19282.83984375,1303.900634765625
2022-10-19 04:17:00+00:00,19281.607421875,1303.823486328125
2022-10-19 04:18:00+00:00,19283.69140625,1304.02001953125
2022-10-19 04:19:00+00:00,19289.107421875,1304.28662109375
2022-10-19 04:20:00+00:00,19291.126953125,1304.5223388671875
2022-10-19 04:22:00+00:00,19294.701171875,1304.8524169921875
2022-10-19 04:23:00+00:00,19302.5546875,1305.2828369140625
2022-10-19 04:25:00+00:00,19300.19140625,1305.12744140625
2022-10-19 04:26:00+00:00,19296.591796875,1304.5318603515625
2022-10-19 04:27:00+00:00,19296.224609375,1304.474609375
2022-10-19 04:28:00+00:00,19293.48828125,1304.0833740234375
2022-10-19 04:29:00+00:00,19293.2578125,1303.957275390625
2022-10-19 04:31:00+00:00,19291.98828125,1303.7572021484375
2022-10-19 04:32:00+00:00,19286.853515625,1303.233154296875
2022-10-19 04:33:00+00:00,19287.251953125,1302.97021484375
2022-10-19 04:34:00+00:00,19284.986328125,1302.8646240234375
2022-10-19 04:35:00+00:00,19282.640625,1302.6829833984375
2022-10-19 04:37:00+00:00,19278.353515625,1302.345703125
2022-10-19 04:38:00+00:00,19275.69921875,1302.4486083984375
2022-10-19 04:39:00+00:00,19274.59375,1302.3922119140625
2022-10-19 04:40:00+00:00,19269.25,1302.4412841796875
2022-10-19 04:41:00+00:00,19269.232421875,1302.5247802734375
2022-10-19 04:43:00+00:00,19273.435546875,1302.908447265625
2022-10-19 04:44:00+00:00,19273.900390625,1303.032470703125
2022-10-19 04:45:00+00:00,19273.212890625,1302.972412109375
2022-10-19 04:46:00+00:00,19275.30859375,1303.1256103515625
2022-10-19 04:47:00+00:00,19275.662109375,1303.215576171875
2022-10-19 04:49:00+00:00,19279.625,1303.49072265625
2022-10-19 04:50:00+00:00,19284.548828125,1303.8729248046875
2022-10-19 04:51:00+00:00,19285.1328125,1303.9893798828125
2022-10-19 04:52:00+00:00,19285.310546875,1304.1397705078125
2022-10-19 04:53:00+00:00,19282.701171875,1303.9635009765625
2022-10-19 04:54:00+00:00,19283.392578125,1303.87353515625
2022-10-19 04:55:00+00:00,19280.6484375,1303.7646484375
2022-10-19 04:56:00+00:00,19280.5546875,1303.712158203125
2022-10-19 04:58:00+00:00,19278.61328125,1303.4317626953125
2022-10-19 04:59:00+00:00,19278.599609375,1303.3857421875
2022-10-19 05:00:00+00:00,19278.48828125,1303.4857177734375
2022-10-19 05:01:00+00:00,19282.49609375,1303.6866455078125
2022-10-19 05:02:00+00:00,19284.08203125,1303.8843994140625
2022-10-19 05:04:00+00:00,19285.845703125,1304.06298828125
2022-10-19 05:05:00+00:00,19285.615234375,1304.0531005859375
2022-10-19 05:07:00+00:00,19285.05859375,1303.9931640625
2022-10-19 05:08:00+00:00,19280.083984375,1303.4061279296875
2022-10-19 05:09:00+00:00,19279.03515625,1303.2398681640625
2022-10-19 05:10:00+00:00,19278.224609375,1303.1650390625
2022-10-19 05:11:00+00:00,19284.728515625,1303.52587890625
2022-10-19 05:13:00+00:00,19294.990234375,1304.3648681640625
2022-10-19 05:14:00+00:00,19298.32421875,1304.8367919921875
2022-10-19 05:15:00+00:00,19299.3359375,1305.2440185546875
2022-10-19 05:16:00+00:00,19295.72265625,1305.1409912109375
